name,id,xloc,yloc,cell,orient,routing_demand,congestion,capacity,GRC_Index,pin_count,pin_total
U4639,1294,26496,56832,56,0,24.0,-4.0,28.0,"(37, 16)",5,20
U4640,1295,27648,56832,56,6,34.0,-2.0,36.0,"(37, 17)",5,12
U4641,1296,27136,53760,56,0,28.0,-8.0,36.0,"(35, 17)",5,17
U4642,1297,27392,56832,50,0,34.0,-2.0,36.0,"(37, 17)",4,12
U4643,1298,20352,69120,46,0,27.0,-9.0,36.0,"(45, 12)",5,16
U4644,1299,83200,19968,9,6,17.0,-14.0,31.0,"(13, 53)",5,20
U4645,1300,79872,19968,9,0,25.0,-11.0,36.0,"(13, 51)",5,20
U4646,1301,79744,19968,9,6,25.0,-11.0,36.0,"(13, 51)",5,20
U4647,1302,67456,16896,34,6,27.0,-9.0,36.0,"(11, 43)",2,22
U4648,1303,67584,26112,56,6,26.0,-10.0,36.0,"(17, 43)",5,20
U4649,1304,65024,26112,56,6,24.0,-4.0,28.0,"(17, 42)",5,18
U4650,1305,63232,26112,56,0,26.0,-3.0,29.0,"(17, 40)",5,20
U4651,1306,68480,26112,50,6,26.0,-8.0,34.0,"(17, 44)",4,13
U4652,1307,80768,16896,46,0,22.0,-11.0,33.0,"(11, 52)",5,16
U4653,1308,73088,72192,9,6,19.0,-12.0,31.0,"(47, 47)",5,15
U4654,1309,70144,69120,9,6,19.0,-7.0,26.0,"(45, 45)",5,20
U4655,1310,68352,69120,9,0,27.0,-7.0,34.0,"(45, 44)",5,20
U4656,1311,63104,66048,34,0,26.0,-3.0,29.0,"(43, 40)",2,10
U4657,1312,53760,56832,56,0,26.0,-10.0,36.0,"(37, 34)",5,15
U4658,1313,57344,56832,56,0,20.0,-8.0,28.0,"(37, 37)",5,19
U4659,1314,55040,56832,56,6,29.0,-7.0,36.0,"(37, 35)",5,11
U4660,1315,56192,56832,50,0,29.0,-7.0,36.0,"(37, 36)",4,13
U4661,1316,71040,69120,46,0,19.0,-7.0,26.0,"(45, 45)",5,20
U4662,1317,50944,75264,9,6,29.0,-7.0,36.0,"(49, 32)",5,15
U4663,1318,54144,72192,9,0,28.0,-1.0,29.0,"(47, 34)",5,10
U4664,1319,51328,72192,9,0,29.0,-7.0,36.0,"(47, 33)",5,20
U4665,1320,52224,62976,34,0,25.0,-11.0,36.0,"(41, 33)",2,21
U4666,1321,48512,53760,56,6,27.0,-9.0,36.0,"(35, 31)",5,20
U4667,1322,46720,53760,56,6,27.0,-7.0,34.0,"(35, 30)",5,20
U4668,1323,42240,53760,56,0,29.0,-7.0,36.0,"(35, 27)",5,16
U4669,1324,47360,50688,50,0,31.0,-3.0,34.0,"(33, 30)",4,14
U4670,1325,51584,72192,46,6,29.0,-7.0,36.0,"(47, 33)",5,20
U4671,1326,72576,72192,9,0,28.0,-8.0,36.0,"(47, 46)",5,15
U4672,1327,72832,66048,9,6,25.0,-6.0,31.0,"(43, 47)",5,15
U4673,1328,71040,69120,9,6,19.0,-7.0,26.0,"(45, 45)",5,20
U4674,1329,61568,62976,34,0,24.0,-7.0,31.0,"(41, 39)",2,17
U4675,1330,60800,56832,56,0,30.0,-6.0,36.0,"(37, 39)",5,15
U4676,1331,59136,56832,56,0,28.0,-8.0,36.0,"(37, 38)",5,18
U4677,1332,58112,56832,56,6,20.0,-8.0,28.0,"(37, 37)",5,19
U4678,1333,60032,56832,50,0,28.0,-8.0,36.0,"(37, 38)",4,18
U4679,1334,72192,66048,46,0,30.0,-6.0,36.0,"(43, 46)",5,15
U4680,1335,13312,59904,9,0,29.0,-7.0,36.0,"(39, 8)",5,20
U4681,1336,10880,66048,9,6,28.0,-1.0,29.0,"(43, 6)",5,20
U4682,1337,11392,62976,9,6,27.0,-9.0,36.0,"(41, 7)",5,15
U4683,1338,24832,59904,34,0,29.0,-7.0,36.0,"(39, 15)",2,13
U4684,1339,25984,53760,56,6,31.0,-5.0,36.0,"(35, 16)",5,17
U4685,1340,27648,53760,56,6,28.0,-8.0,36.0,"(35, 17)",5,17
U4686,1341,26240,50688,56,0,23.0,-5.0,28.0,"(33, 16)",5,19
U4687,1342,26880,53760,50,6,28.0,-8.0,36.0,"(35, 17)",4,17
U4688,1343,12416,59904,46,0,24.0,-7.0,31.0,"(39, 7)",5,15
U4689,1344,78720,29184,9,0,24.0,-2.0,26.0,"(19, 50)",5,20
U4690,1345,76928,29184,9,0,26.0,-10.0,36.0,"(19, 49)",5,20
U4691,1346,76928,26112,9,0,25.0,-11.0,36.0,"(17, 49)",5,15
U4692,1347,66688,29184,34,0,27.0,-9.0,36.0,"(19, 43)",2,19
U4693,1348,66304,32256,56,0,26.0,-2.0,28.0,"(21, 42)",5,19
U4694,1349,64512,32256,56,0,25.0,-11.0,36.0,"(21, 41)",5,20
U4695,1350,62720,32256,56,0,24.0,-5.0,29.0,"(21, 40)",5,10
U4696,1351,67200,32256,50,0,29.0,-7.0,36.0,"(21, 43)",4,19
U4697,1352,77824,26112,46,0,21.0,-5.0,26.0,"(17, 50)",5,20
U4698,1353,29056,72192,9,6,33.0,0.0,33.0,"(47, 18)",5,15
U4699,1354,28160,72192,9,6,33.0,0.0,33.0,"(47, 18)",5,15
U4700,1355,25856,72192,9,6,25.0,-3.0,28.0,"(47, 16)",5,15
U4701,1356,34816,69120,34,0,24.0,-10.0,34.0,"(45, 22)",2,17
U4702,1357,34176,56832,56,0,28.0,-2.0,30.0,"(37, 21)",5,21
U4703,1358,34176,56832,56,6,28.0,-2.0,30.0,"(37, 21)",5,21
U4704,1359,33280,53760,56,0,28.0,-8.0,36.0,"(35, 21)",5,13
U4705,1360,32512,56832,50,0,31.0,-5.0,36.0,"(37, 20)",4,14
U4706,1361,27904,69120,46,0,34.0,-2.0,36.0,"(45, 17)",5,18
U4707,1362,12672,50688,9,0,29.0,-7.0,36.0,"(33, 7)",5,20
U4708,1363,10368,53760,9,6,28.0,-8.0,36.0,"(35, 6)",5,15
U4709,1364,8960,50688,9,6,30.0,-5.0,35.0,"(33, 5)",5,15
U4710,1365,23424,47616,34,6,22.0,-4.0,26.0,"(31, 14)",2,12
U4711,1366,27136,44544,56,0,27.0,-9.0,36.0,"(29, 17)",5,16
U4712,1367,25472,41472,56,0,23.0,-5.0,28.0,"(27, 16)",5,19
U4713,1368,26752,44544,56,6,27.0,-9.0,36.0,"(29, 17)",5,16
U4714,1369,27648,44544,50,6,27.0,-9.0,36.0,"(29, 17)",4,16
U4715,1370,11776,50688,46,0,29.0,-7.0,36.0,"(33, 7)",5,20
U4716,1371,21760,13824,9,6,26.0,-5.0,31.0,"(9, 13)",5,20
U4717,1372,24960,13824,9,0,30.0,-6.0,36.0,"(9, 15)",5,10
U4718,1373,20864,13824,9,6,26.0,-5.0,31.0,"(9, 13)",5,20
U4719,1374,35584,19968,34,6,25.0,-9.0,34.0,"(13, 22)",2,16
U4720,1375,41472,29184,56,0,27.0,-6.0,33.0,"(19, 26)",5,20
U4721,1376,42752,32256,56,6,25.0,-6.0,31.0,"(21, 27)",5,22
U4722,1377,39680,29184,56,0,30.0,-6.0,36.0,"(19, 25)",5,15
U4723,1378,41984,32256,50,6,25.0,-6.0,31.0,"(21, 27)",4,22
U4724,1379,22656,13824,46,6,25.0,-4.0,29.0,"(9, 14)",5,15
U4725,1380,44288,10752,9,6,26.0,-10.0,36.0,"(7, 28)",5,10
U4726,1381,45184,13824,9,6,24.0,-2.0,26.0,"(9, 29)",5,20
U4727,1382,42496,10752,9,0,23.0,-8.0,31.0,"(7, 27)",5,15
U4728,1383,46976,19968,34,6,29.0,-7.0,36.0,"(13, 30)",2,12
U4729,1384,49664,29184,56,6,22.0,-7.0,29.0,"(19, 32)",5,16
U4730,1385,46592,29184,56,0,28.0,-6.0,34.0,"(19, 30)",5,18
U4731,1386,45824,29184,56,6,23.0,-3.0,26.0,"(19, 29)",5,14
U4732,1387,47488,29184,50,0,28.0,-6.0,34.0,"(19, 30)",4,18
U4733,1388,45696,10752,46,4,23.0,-3.0,26.0,"(7, 29)",5,20
U4736,1389,13184,16896,9,6,27.0,-9.0,36.0,"(11, 8)",5,15
U4739,1390,11264,23040,9,6,27.0,-9.0,36.0,"(15, 7)",5,20
U4742,1391,8320,23040,9,6,23.0,-13.0,36.0,"(15, 5)",5,10
U4743,1392,23040,26112,34,6,23.0,-6.0,29.0,"(17, 14)",2,16
U4746,1393,27392,32256,56,6,28.0,-8.0,36.0,"(21, 17)",5,13
U4749,1394,29056,32256,56,0,28.0,-5.0,33.0,"(21, 18)",5,19
U4752,1395,25728,32256,56,6,24.0,-4.0,28.0,"(21, 16)",5,17
U4753,1396,27392,32256,50,0,28.0,-8.0,36.0,"(21, 17)",4,13
U4754,1397,12160,23040,46,6,27.0,-9.0,36.0,"(15, 7)",5,20
U4755,1398,76032,56832,9,0,28.0,-8.0,36.0,"(37, 49)",5,20
U4756,1399,73472,59904,9,6,25.0,-6.0,31.0,"(39, 47)",5,10
U4757,1400,73472,56832,9,6,23.0,-8.0,31.0,"(37, 47)",5,10
U4758,1401,67072,47616,34,6,27.0,-9.0,36.0,"(31, 43)",2,17
U4759,1402,66560,44544,56,0,32.0,-4.0,36.0,"(29, 43)",5,19
U4760,1403,65024,47616,56,0,22.0,-6.0,28.0,"(31, 42)",5,19
U4761,1404,63488,44544,56,0,28.0,-8.0,36.0,"(29, 41)",5,11
U4762,1405,66304,47616,50,6,22.0,-6.0,28.0,"(31, 42)",4,19
U4763,1406,75264,56832,46,6,24.0,-9.0,33.0,"(37, 48)",5,20
U4764,1407,77312,50688,9,0,23.0,-3.0,26.0,"(33, 50)",5,10
U4765,1408,73984,50688,9,6,25.0,-6.0,31.0,"(33, 47)",5,20
U4766,1409,73984,53760,9,6,28.0,-8.0,36.0,"(35, 47)",5,20
U4767,1410,66688,50688,34,0,25.0,-11.0,36.0,"(33, 43)",2,22
U4768,1411,51456,50688,56,6,33.0,-3.0,36.0,"(33, 33)",5,17
U4769,1412,47616,53760,56,6,27.0,-7.0,34.0,"(35, 30)",5,20
U4770,1413,45824,53760,56,6,23.0,-3.0,26.0,"(35, 29)",5,18
U4771,1414,48128,50688,50,0,28.0,-7.0,35.0,"(33, 31)",4,14
U4772,1415,74880,53760,46,6,26.0,-10.0,36.0,"(35, 48)",5,10
U4773,1416,11904,38400,9,0,28.0,-8.0,36.0,"(25, 7)",5,15
U4774,1417,9216,38400,9,0,28.0,-8.0,36.0,"(25, 5)",5,20
U4775,1418,8320,38400,9,0,28.0,-8.0,36.0,"(25, 5)",5,20
U4776,1419,18176,38400,34,0,27.0,-9.0,36.0,"(25, 11)",2,12
U4777,1420,27136,38400,56,0,24.0,-12.0,36.0,"(25, 17)",5,17
U4778,1421,26496,41472,56,6,23.0,-5.0,28.0,"(27, 16)",5,19
U4779,1422,26368,38400,56,6,26.0,-10.0,36.0,"(25, 16)",5,21
U4780,1423,25984,38400,50,0,26.0,-10.0,36.0,"(25, 16)",4,21
U4781,1424,10112,38400,46,0,29.0,-7.0,36.0,"(25, 6)",5,20
U4782,1425,12928,16896,9,0,27.0,-9.0,36.0,"(11, 8)",5,15
U4783,1426,9088,16896,9,0,26.0,-9.0,35.0,"(11, 5)",5,15
U4784,1427,9088,13824,9,0,28.0,-8.0,36.0,"(9, 5)",5,20
U4785,1428,22912,19968,34,6,30.0,-6.0,36.0,"(13, 14)",2,15
U4786,1429,27648,29184,56,6,28.0,-8.0,36.0,"(19, 17)",5,19
U4787,1430,30080,32256,56,6,24.0,-3.0,27.0,"(21, 19)",5,20
U4788,1431,24832,29184,56,6,29.0,-7.0,36.0,"(19, 15)",5,22
U4789,1432,25984,29184,50,6,23.0,-5.0,28.0,"(19, 16)",4,9
U4790,1433,8448,16896,46,6,26.0,-9.0,35.0,"(11, 5)",5,15
U4791,1434,14848,59904,9,6,29.0,-7.0,36.0,"(39, 9)",5,15
U4792,1435,12160,59904,9,6,24.0,-7.0,31.0,"(39, 7)",5,15
U4793,1436,9472,56832,9,0,28.0,-7.0,35.0,"(37, 5)",5,20
U4794,1437,19456,53760,34,0,27.0,-9.0,36.0,"(35, 12)",2,17
U4795,1438,26240,50688,56,6,23.0,-5.0,28.0,"(33, 16)",5,19
U4796,1439,26240,47616,56,6,22.0,-6.0,28.0,"(31, 16)",5,23
U4797,1440,26496,47616,56,0,22.0,-6.0,28.0,"(31, 16)",5,23
U4798,1441,26112,50688,50,2,23.0,-5.0,28.0,"(33, 16)",4,19
U4799,1442,13952,59904,46,6,29.0,-7.0,36.0,"(39, 8)",5,20
U4800,1443,58112,75264,9,6,31.0,-5.0,36.0,"(49, 37)",5,15
U4801,1444,60800,72192,9,0,33.0,2.0,31.0,"(47, 39)",5,20
U4802,1445,58112,72192,9,0,27.0,-1.0,28.0,"(47, 37)",5,14
U4803,1446,50816,69120,34,0,30.0,1.0,29.0,"(45, 32)",2,12
U4804,1447,49024,56832,56,6,28.0,-7.0,35.0,"(37, 31)",5,14
U4805,1448,47104,56832,56,6,27.0,-9.0,36.0,"(37, 30)",5,14
U4806,1449,47488,53760,56,0,27.0,-7.0,34.0,"(35, 30)",5,20
U4807,1450,48768,56832,50,0,28.0,-7.0,35.0,"(37, 31)",4,14
U4808,1451,59008,72192,46,0,29.0,-7.0,36.0,"(47, 38)",5,15
U4809,1452,74752,69120,9,0,26.0,-7.0,33.0,"(45, 48)",5,15
U4810,1453,70144,69120,9,0,19.0,-7.0,26.0,"(45, 45)",5,20
U4811,1454,71936,69120,9,6,30.0,-6.0,36.0,"(45, 46)",5,10
U4812,1455,63616,62976,34,0,27.0,-9.0,36.0,"(41, 41)",2,21
U4813,1456,63744,56832,56,6,29.0,-7.0,36.0,"(37, 41)",5,14
U4814,1457,62848,56832,56,6,28.0,-8.0,36.0,"(37, 40)",5,15
U4815,1458,61952,56832,56,6,28.0,-8.0,36.0,"(37, 40)",5,15
U4816,1459,65408,56832,50,6,20.0,-8.0,28.0,"(37, 42)",4,19
U4817,1460,72832,69120,46,6,25.0,-6.0,31.0,"(45, 47)",5,10
U4818,1461,34560,13824,9,6,24.0,-8.0,32.0,"(9, 22)",5,16
U4819,1462,30080,13824,9,6,22.0,-2.0,24.0,"(9, 19)",5,15
U4820,1463,27392,13824,9,6,21.0,-11.0,32.0,"(9, 17)",5,17
U4821,1464,35968,19968,34,6,28.0,-8.0,36.0,"(13, 23)",2,16
U4822,1465,37248,29184,56,0,25.0,-11.0,36.0,"(19, 23)",5,14
U4823,1466,39040,32256,56,6,27.0,-9.0,36.0,"(21, 25)",5,15
U4824,1467,39936,32256,56,6,27.0,-9.0,36.0,"(21, 25)",5,15
U4825,1468,38272,32256,50,6,23.0,-3.0,26.0,"(21, 24)",4,14
U4826,1469,32768,13824,46,6,29.0,-7.0,36.0,"(9, 21)",5,15
U4827,1470,12672,29184,9,6,29.0,-7.0,36.0,"(19, 7)",5,15
U4828,1471,10880,29184,9,0,26.0,-3.0,29.0,"(19, 6)",5,20
U4829,1472,9088,29184,9,6,29.0,-6.0,35.0,"(19, 5)",5,20
U4830,1473,18944,38400,34,6,26.0,-10.0,36.0,"(25, 12)",2,17
U4831,1474,27520,38400,56,6,24.0,-12.0,36.0,"(25, 17)",5,17
U4832,1475,27520,35328,56,6,26.0,-10.0,36.0,"(23, 17)",5,18
U4833,1476,25728,35328,56,6,29.0,-7.0,36.0,"(23, 16)",5,9
U4834,1477,26880,35328,50,0,26.0,-10.0,36.0,"(23, 17)",4,18
U4835,1478,10880,29184,46,6,26.0,-3.0,29.0,"(19, 6)",5,20
U4836,1479,12160,53760,9,6,28.0,-8.0,36.0,"(35, 7)",5,15
U4837,1480,9472,53760,9,6,30.0,-6.0,36.0,"(35, 5)",5,20
U4838,1481,9984,50688,9,0,27.0,-2.0,29.0,"(33, 6)",5,20
U4839,1482,18816,50688,34,6,25.0,-3.0,28.0,"(33, 11)",2,12
U4840,1483,41088,50688,56,0,27.0,-6.0,33.0,"(33, 26)",5,5
U4841,1484,39552,53760,56,6,31.0,-5.0,36.0,"(35, 25)",5,12
U4842,1485,39296,50688,56,0,27.0,-9.0,36.0,"(33, 25)",5,16
U4843,1486,42624,53760,50,6,29.0,-7.0,36.0,"(35, 27)",4,16
U4844,1487,13952,53760,46,2,25.0,-3.0,28.0,"(35, 8)",5,20
U4845,1488,11776,19968,9,0,28.0,-8.0,36.0,"(13, 7)",5,15
U4846,1489,9088,19968,9,6,25.0,-10.0,35.0,"(13, 5)",5,20
U4847,1490,8192,19968,9,0,25.0,-10.0,35.0,"(13, 5)",5,20
U4848,1491,22528,19968,34,6,30.0,-6.0,36.0,"(13, 14)",2,15
U4849,1492,27520,29184,56,0,28.0,-8.0,36.0,"(19, 17)",5,19
U4850,1493,29184,32256,56,6,28.0,-5.0,33.0,"(21, 18)",5,19
U4851,1494,24832,29184,56,0,29.0,-7.0,36.0,"(19, 15)",5,22
U4852,1495,26624,32256,50,6,28.0,-8.0,36.0,"(21, 17)",4,13
U4853,1496,7296,19968,46,0,23.0,-11.0,34.0,"(13, 4)",5,5
U4854,1497,3200,72192,48,0,22.0,-10.0,32.0,"(47, 1)",3,3
U4859,1498,47360,75264,9,6,29.0,-7.0,36.0,"(49, 30)",5,10
U4862,1499,6784,72192,0,6,24.0,-9.0,33.0,"(47, 4)",3,9
U4864,1500,45568,75264,9,6,28.0,-8.0,36.0,"(49, 29)",5,15
U4869,1501,43776,75264,9,6,32.0,-4.0,36.0,"(49, 28)",5,20
U4874,1502,45440,56832,56,0,24.0,-12.0,36.0,"(37, 29)",5,18
U4879,1503,44544,56832,56,6,28.0,-8.0,36.0,"(37, 28)",5,19
U4884,1504,41728,53760,56,6,31.0,-5.0,36.0,"(35, 26)",5,22
U4885,1505,45440,56832,50,6,24.0,-12.0,36.0,"(37, 29)",4,18
U4886,1506,46080,72192,46,4,27.0,1.0,26.0,"(47, 29)",5,20
U4887,1507,73728,41472,9,0,30.0,-1.0,31.0,"(27, 47)",5,20
U4888,1508,71936,44544,9,0,29.0,-7.0,36.0,"(29, 46)",5,10
U4889,1509,71936,41472,9,0,31.0,-5.0,36.0,"(27, 46)",5,10
U4890,1510,55552,47616,56,0,29.0,-2.0,31.0,"(31, 35)",5,19
U4891,1511,56192,50688,56,0,30.0,-6.0,36.0,"(33, 36)",5,18
U4892,1512,53248,50688,56,6,24.0,-5.0,29.0,"(33, 34)",5,20
U4893,1513,55936,50688,50,6,30.0,-6.0,36.0,"(33, 36)",4,18
U4894,1514,72832,44544,46,6,24.0,-7.0,31.0,"(29, 47)",5,10
U4895,1515,41728,16896,9,0,25.0,-8.0,33.0,"(11, 26)",5,15
U4896,1516,40320,16896,9,6,29.0,-7.0,36.0,"(11, 25)",5,15
U4897,1517,39424,16896,9,6,29.0,-7.0,36.0,"(11, 25)",5,15
U4898,1518,45568,35328,56,0,26.0,-10.0,36.0,"(23, 29)",5,12
U4899,1519,45696,35328,56,6,26.0,-10.0,36.0,"(23, 29)",5,12
U4900,1520,40448,35328,56,0,27.0,-9.0,36.0,"(23, 26)",5,17
U4901,1521,44800,35328,50,0,28.0,-8.0,36.0,"(23, 28)",4,18
U4902,1522,41600,16896,46,6,25.0,-8.0,33.0,"(11, 26)",5,15
U4903,1523,50048,16896,9,0,24.0,-5.0,29.0,"(11, 32)",5,15
U4904,1524,47872,16896,9,6,28.0,-8.0,36.0,"(11, 30)",5,20
U4905,1525,43392,16896,9,6,22.0,-9.0,31.0,"(11, 27)",5,15
U4906,1526,48896,35328,56,0,26.0,-10.0,36.0,"(23, 31)",5,10
U4907,1527,48640,35328,56,6,26.0,-10.0,36.0,"(23, 31)",5,10
U4908,1528,46464,32256,56,6,21.0,-5.0,26.0,"(21, 29)",5,20
U4909,1529,48640,32256,50,0,29.0,-6.0,35.0,"(21, 31)",4,19
U4910,1530,49664,16896,46,6,24.0,-5.0,29.0,"(11, 32)",5,15
U4911,1531,73344,59904,9,0,25.0,-6.0,31.0,"(39, 47)",5,10
U4912,1532,72192,62976,9,6,27.0,-9.0,36.0,"(41, 46)",5,20
U4913,1533,71552,59904,9,0,26.0,-10.0,36.0,"(39, 46)",5,20
U4914,1534,64128,47616,56,0,28.0,-8.0,36.0,"(31, 41)",5,15
U4915,1535,63232,47616,56,0,24.0,-5.0,29.0,"(31, 40)",5,19
U4916,1536,61440,47616,56,0,31.0,0.0,31.0,"(31, 39)",5,15
U4917,1537,63744,50688,50,6,28.0,-8.0,36.0,"(33, 41)",4,18
U4918,1538,72448,59904,46,0,26.0,-10.0,36.0,"(39, 46)",5,20
U4919,1539,72448,19968,9,6,25.0,-11.0,36.0,"(13, 46)",5,20
U4920,1540,74368,19968,9,0,22.0,-11.0,33.0,"(13, 48)",5,20
U4921,1541,73344,19968,9,6,19.0,-12.0,31.0,"(13, 47)",5,10
U4922,1542,64384,23040,56,6,25.0,-11.0,36.0,"(15, 41)",5,17
U4923,1543,63488,23040,56,0,25.0,-11.0,36.0,"(15, 41)",5,17
U4924,1544,61696,23040,56,0,26.0,-5.0,31.0,"(15, 39)",5,13
U4925,1545,65280,23040,50,0,24.0,-12.0,36.0,"(15, 42)",4,12
U4926,1546,74368,19968,46,6,22.0,-11.0,33.0,"(13, 48)",5,20
U4927,1547,38912,72192,9,0,31.0,-5.0,36.0,"(47, 25)",5,20
U4928,1548,36352,75264,9,6,28.0,-8.0,36.0,"(49, 23)",5,15
U4929,1549,34560,75264,9,6,32.0,-4.0,36.0,"(49, 22)",5,20
U4930,1550,40448,56832,56,0,25.0,-8.0,33.0,"(37, 26)",5,20
U4931,1551,41344,53760,56,0,31.0,-5.0,36.0,"(35, 26)",5,22
U4932,1552,37760,53760,56,0,21.0,-5.0,26.0,"(35, 24)",5,20
U4933,1553,39680,56832,50,0,26.0,-10.0,36.0,"(37, 25)",4,13
U4934,1554,39040,75264,46,6,28.0,-8.0,36.0,"(49, 25)",5,15
U4935,1555,73856,38400,9,6,27.0,-9.0,36.0,"(25, 47)",5,20
U4936,1556,73088,38400,9,0,27.0,-9.0,36.0,"(25, 47)",5,20
U4937,1557,72448,35328,9,0,24.0,-12.0,36.0,"(23, 46)",5,10
U4938,1558,66816,38400,56,0,27.0,-9.0,36.0,"(25, 43)",5,14
U4939,1559,64640,38400,56,6,31.0,-5.0,36.0,"(25, 41)",5,17
U4940,1560,62720,38400,56,6,23.0,-6.0,29.0,"(25, 40)",5,14
U4941,1561,67328,38400,50,6,27.0,-9.0,36.0,"(25, 43)",4,14
U4942,1562,72960,38400,46,6,27.0,-9.0,36.0,"(25, 47)",5,20
U4945,1563,72448,23040,9,0,23.0,-13.0,36.0,"(15, 46)",5,15
U4948,1564,74112,26112,9,0,23.0,-8.0,31.0,"(17, 47)",5,15
U4951,1565,73216,26112,9,6,23.0,-8.0,31.0,"(17, 47)",5,15
U4954,1566,66688,26112,56,0,26.0,-10.0,36.0,"(17, 43)",5,20
U4957,1567,64128,26112,56,0,29.0,-7.0,36.0,"(17, 41)",5,10
U4960,1568,62336,26112,56,0,26.0,-3.0,29.0,"(17, 40)",5,20
U4961,1569,65920,26112,50,0,24.0,-4.0,28.0,"(17, 42)",4,18
U4962,1570,74112,26112,46,6,23.0,-8.0,31.0,"(17, 47)",5,15
U4963,1571,22784,72192,9,0,28.0,-1.0,29.0,"(47, 14)",5,15
U4964,1572,18560,75264,9,6,34.0,-2.0,36.0,"(49, 11)",5,22
U4965,1573,19968,72192,9,0,29.0,-7.0,36.0,"(47, 12)",5,16
U4966,1574,25472,56832,56,0,24.0,-4.0,28.0,"(37, 16)",5,20
U4967,1575,25984,56832,56,6,24.0,-4.0,28.0,"(37, 16)",5,20
U4968,1576,26240,53760,56,0,31.0,-5.0,36.0,"(35, 16)",5,17
U4969,1577,27008,59904,50,6,28.0,-8.0,36.0,"(39, 17)",4,19
U4970,1578,21888,72192,46,0,29.0,-2.0,31.0,"(47, 13)",5,17
U4971,1579,72192,16896,9,0,27.0,-9.0,36.0,"(11, 46)",5,20
U4972,1580,73472,19968,9,0,19.0,-12.0,31.0,"(13, 47)",5,10
U4973,1581,73472,16896,9,0,22.0,-9.0,31.0,"(11, 47)",5,15
U4974,1582,66560,19968,56,0,24.0,-12.0,36.0,"(13, 43)",5,16
U4975,1583,62336,23040,56,6,25.0,-4.0,29.0,"(15, 40)",5,14
U4976,1584,62592,23040,56,0,25.0,-4.0,29.0,"(15, 40)",5,14
U4977,1585,66048,23040,50,2,24.0,-12.0,36.0,"(15, 42)",4,12
U4978,1586,71296,16896,46,0,27.0,-9.0,36.0,"(11, 46)",5,20
U4979,1587,69248,72192,9,6,28.0,-6.0,34.0,"(47, 44)",5,15
U4980,1588,67456,69120,9,6,33.0,-3.0,36.0,"(45, 43)",5,20
U4981,1589,67456,69120,9,0,33.0,-3.0,36.0,"(45, 43)",5,20
U4982,1590,53632,53760,56,0,24.0,-5.0,29.0,"(35, 34)",5,19
U4983,1591,57088,53760,56,0,29.0,-7.0,36.0,"(35, 36)",5,14
U4984,1592,53888,53760,56,6,24.0,-5.0,29.0,"(35, 34)",5,19
U4985,1593,57344,56832,50,6,20.0,-8.0,28.0,"(37, 37)",4,19
U4986,1594,68352,69120,46,6,27.0,-7.0,34.0,"(45, 44)",5,20
U4987,1595,55424,75264,9,6,31.0,-5.0,36.0,"(49, 35)",5,15
U4988,1596,52736,75264,9,6,28.0,-8.0,36.0,"(49, 34)",5,20
U4989,1597,52224,72192,9,0,29.0,-7.0,36.0,"(47, 33)",5,20
U4990,1598,52096,53760,56,6,27.0,-9.0,36.0,"(35, 33)",5,14
U4991,1599,51200,53760,56,6,27.0,-9.0,36.0,"(35, 33)",5,14
U4992,1600,50304,53760,56,6,33.0,-3.0,36.0,"(35, 32)",5,15
U4993,1601,53760,53760,50,2,24.0,-5.0,29.0,"(35, 34)",4,19
U4994,1602,53632,75264,46,6,28.0,-8.0,36.0,"(49, 34)",5,20
U4995,1603,66816,72192,9,6,30.0,-6.0,36.0,"(47, 43)",5,15
U4996,1604,65408,72192,9,0,22.0,-6.0,28.0,"(47, 42)",5,20
U4997,1605,65024,72192,9,6,22.0,-6.0,28.0,"(47, 42)",5,20
U4998,1606,60928,53760,56,0,28.0,-3.0,31.0,"(35, 39)",5,20
U4999,1607,58880,53760,56,0,31.0,-5.0,36.0,"(35, 38)",5,19
U5000,1608,56576,53760,56,6,29.0,-7.0,36.0,"(35, 36)",5,14
U5001,1609,60032,53760,50,0,31.0,-5.0,36.0,"(35, 38)",4,19
U5002,1610,64512,72192,46,0,32.0,-4.0,36.0,"(47, 41)",5,15
U5003,1611,12672,66048,9,6,29.0,-7.0,36.0,"(43, 7)",5,20
U5004,1612,9984,66048,9,0,28.0,-1.0,29.0,"(43, 6)",5,20
U5005,1613,8576,62976,9,6,27.0,-9.0,36.0,"(41, 5)",5,15
U5006,1614,23168,56832,56,0,29.0,-7.0,36.0,"(37, 14)",5,11
U5007,1615,22144,53760,56,6,27.0,-2.0,29.0,"(35, 14)",5,17
U5008,1616,21248,53760,56,6,31.0,0.0,31.0,"(35, 13)",5,12
U5009,1617,21376,53760,50,4,31.0,0.0,31.0,"(35, 13)",4,12
U5010,1618,9088,66048,46,6,29.0,-6.0,35.0,"(43, 5)",5,20
U5011,1619,72448,32256,9,6,28.0,-8.0,36.0,"(21, 46)",5,20
U5012,1620,71936,29184,9,0,25.0,-11.0,36.0,"(19, 46)",5,15
U5013,1621,71552,29184,9,6,25.0,-11.0,36.0,"(19, 46)",5,15
U5014,1622,65408,32256,56,0,26.0,-2.0,28.0,"(21, 42)",5,19
U5015,1623,63616,32256,56,0,25.0,-11.0,36.0,"(21, 41)",5,20
U5016,1624,61824,32256,56,0,23.0,-8.0,31.0,"(21, 39)",5,22
U5017,1625,66048,32256,50,2,26.0,-2.0,28.0,"(21, 42)",4,19
